0.122153,56,10,0.159420,0.173913,1,0.181159,6,1
0.122153,30,8,0.188406,0.173913,5,0.173913,8,1
0.120083,68,12,0.188406,0.144928,100,0.210145,40,7
0.115942,27,9,0.173913,0.144928,48,0.188406,40,4
0.111801,71,15,0.181159,0.159420,46,0.195652,62,4
0.111801,58,12,0.173913,0.115942,41,0.166667,40,4
0.109731,91,15,0.159420,0.144928,12,0.152174,83,1
0.115942,66,9,0.166667,0.159420,19,0.166667,66,1
0.113872,43,12,0.181159,0.130435,42,0.152174,45,4
0.107660,75,17,0.144928,0.144928,9,0.144928,75,1
0.115942,73,16,0.166667,0.173913,2,0.181159,8,1
0.120083,46,10,0.188406,0.159420,52,0.173913,25,4
0.122153,55,9,0.181159,0.159420,62,0.202899,11,5
0.115942,21,6,0.181159,0.159420,10,0.181159,21,1
0.101449,51,14,0.152174,0.101449,14,0.159420,43,1
0.115942,83,18,0.166667,0.144928,43,0.210145,11,4
0.113872,63,13,0.173913,0.159420,1,0.166667,20,1
0.113872,46,11,0.137681,0.130435,11,0.137681,46,1
0.120083,98,15,0.181159,0.173913,1,0.181159,13,1
0.120083,42,14,0.173913,0.173913,1,0.181159,7,1
0.118012,41,13,0.181159,0.144928,70,0.181159,13,5
0.113872,59,13,0.173913,0.115942,6,0.166667,42,1
0.107660,76,13,0.181159,0.159420,9,0.188406,35,1
0.118012,60,11,0.166667,0.028986,29,0.152174,60,3
0.124224,50,8,0.181159,0.101449,24,0.195652,56,2
0.118012,58,13,0.195652,0.101449,26,0.173913,34,2
0.122153,35,11,0.188406,0.101449,5,0.195652,21,1
0.128364,40,8,0.217391,0.115942,1,0.195652,8,1
0.118012,66,14,0.188406,0.086957,4,0.181159,46,1
0.107660,85,18,0.224638,0.086957,34,0.188406,73,2
0.122153,56,10,0.188406,0.101449,12,0.202899,48,1
0.134576,7,4,0.195652,0.115942,1,0.195652,7,1
0.124224,26,8,0.210145,0.101449,55,0.188406,33,4
0.113872,83,16,0.217391,0.115942,1,0.195652,7,1
0.126294,46,13,0.173913,0.086957,7,0.173913,46,1
0.126294,28,8,0.188406,0.086957,14,0.188406,26,2
0.134576,7,5,0.195652,0.115942,1,0.195652,7,1
0.107660,118,18,0.202899,0.086957,86,0.195652,64,4
0.120083,73,12,0.195652,0.072464,72,0.188406,43,5
0.134576,7,4,0.195652,0.115942,7,0.195652,7,1
0.113872,40,11,0.202899,0.115942,1,0.195652,8,1
0.124224,82,16,0.188406,0.115942,1,0.195652,12,1
0.118012,55,12,0.181159,0.101449,39,0.181159,32,3
0.134576,8,4,0.195652,0.115942,1,0.195652,8,1
0.115942,33,8,0.210145,0.115942,1,0.195652,11,1
0.126294,49,12,0.195652,0.101449,18,0.202899,30,2
0.118012,74,11,0.210145,0.043478,43,0.144928,58,4
0.128364,43,10,0.195652,0.101449,6,0.202899,23,1
0.111801,135,25,0.195652,0.072464,40,0.188406,47,3
0.130435,16,7,0.195652,0.115942,4,0.195652,5,1
0.113872,65,14,0.188406,0.086957,10,0.188406,65,1
0.103520,74,12,0.188406,0.101449,25,0.195652,46,2
0.107660,72,18,0.217391,0.115942,5,0.195652,9,1
0.142857,21,8,0.152174,0.130435,10,0.130435,10,1
0.113872,91,13,0.130435,0.101449,6,0.130435,70,1
0.122153,89,15,0.130435,0.115942,28,0.144928,36,3
0.140787,34,12,0.152174,0.130435,3,0.130435,8,1
0.124224,66,18,0.130435,0.101449,39,0.152174,29,3
0.128364,66,12,0.144928,0.115942,10,0.130435,22,1
0.124224,43,11,0.123188,0.101449,100,0.130435,65,6
0.124224,69,14,0.101449,0.101449,12,0.123188,48,2
0.132505,80,12,0.137681,0.115942,8,0.173913,38,1
0.105590,194,17,0.137681,0.115942,4,0.137681,99,1
0.107660,146,18,0.123188,0.115942,13,0.137681,11,2
0.149068,13,6,0.159420,0.130435,1,0.130435,8,1
0.142857,28,10,0.144928,0.130435,5,0.130435,9,1
0.140787,32,9,0.166667,0.130435,1,0.130435,8,1
0.118012,216,14,0.130435,0.130435,1,0.130435,7,1
0.136646,36,10,0.130435,0.130435,1,0.130435,7,1
0.120083,161,16,0.137681,0.115942,15,0.137681,77,1
0.115942,62,11,0.123188,0.101449,100,0.123188,76,5
0.111801,108,13,0.144928,0.101449,30,0.115942,32,2
0.140787,58,11,0.123188,0.115942,4,0.123188,29,1
0.140787,32,7,0.152174,0.115942,22,0.130435,23,2
0.136646,44,7,0.137681,0.115942,6,0.130435,43,1
0.126294,56,11,0.130435,0.115942,5,0.123188,20,1
0.120083,103,22,0.115942,0.115942,36,0.137681,24,3
0.134576,33,9,0.137681,0.130435,5,0.130435,10,1
0.113872,60,15,0.123188,0.115942,19,0.130435,37,2
0.132505,28,7,0.137681,0.115942,4,0.144928,13,1
0.113872,98,14,0.144928,0.115942,18,0.130435,29,2
0.142857,29,7,0.144928,0.130435,1,0.130435,7,1
0.124224,40,12,0.144928,0.101449,25,0.137681,40,2
0.140787,20,7,0.130435,0.144928,5,0.144928,8,1
0.107660,96,20,0.159420,0.115942,4,0.144928,11,1
0.113872,73,15,0.108696,0.130435,3,0.115942,34,1
0.101449,92,13,0.130435,0.130435,88,0.144928,37,4
0.111801,97,18,0.123188,0.115942,40,0.123188,47,3
0.105590,186,26,0.130435,0.144928,5,0.144928,9,1
0.113872,86,11,0.130435,0.115942,76,0.144928,15,4
0.120083,84,22,0.152174,0.115942,6,0.152174,28,1
0.113872,52,10,0.123188,0.130435,4,0.144928,21,1
0.107660,117,17,0.144928,0.086957,42,0.123188,49,2
0.103520,81,12,0.130435,0.115942,80,0.166667,13,4
0.111801,35,11,0.137681,0.130435,4,0.144928,18,1
0.113872,84,12,0.130435,0.144928,3,0.130435,63,1
0.128364,51,12,0.130435,0.130435,6,0.137681,15,1
0.128364,39,9,0.137681,0.144928,4,0.144928,8,1
0.118012,96,17,0.137681,0.130435,92,0.152174,34,5
0.111801,109,18,0.123188,0.115942,29,0.137681,30,2
0.111801,112,19,0.130435,0.130435,12,0.137681,24,2
0.101449,136,20,0.130435,0.115942,26,0.130435,43,2
0.109731,110,15,0.123188,0.115942,45,0.152174,24,3
0.111801,96,18,0.137681,0.130435,12,0.144928,21,1
0.122153,68,11,0.123188,0.144928,1,0.144928,5,1
0.126294,42,8,0.137681,0.144928,4,0.137681,42,1
0.130435,33,8,0.159420,0.086957,6,0.159420,33,1
0.111801,62,13,0.123188,0.115942,36,0.137681,20,3
0.130435,61,12,0.144928,0.144928,1,0.144928,7,1
0.113872,99,15,0.123188,0.130435,7,0.144928,44,1
0.109731,51,11,0.108696,0.144928,5,0.137681,44,1
0.138716,40,9,0.144928,0.144928,4,0.144928,8,1
0.107660,85,13,0.137681,0.130435,7,0.137681,36,1
0.126294,46,12,0.159420,0.072464,9,0.130435,25,1
0.142857,52,16,0.152174,0.086957,1,0.144928,7,1
0.113872,60,12,0.137681,0.072464,71,0.130435,27,4
0.115942,57,13,0.173913,0.072464,92,0.152174,44,4
0.130435,89,15,0.144928,0.086957,4,0.144928,12,1
0.107660,121,15,0.144928,0.086957,13,0.144928,11,1
0.115942,74,17,0.144928,0.086957,1,0.144928,9,1
0.134576,38,11,0.137681,0.086957,2,0.144928,8,1
0.113872,55,15,0.137681,0.072464,12,0.137681,61,2
0.113872,78,18,0.144928,0.072464,8,0.152174,15,1
0.138716,59,14,0.123188,0.072464,7,0.137681,44,1
0.124224,52,9,0.144928,0.086957,3,0.144928,6,1
0.130435,38,9,0.152174,0.086957,5,0.144928,10,1
0.113872,93,13,0.130435,0.072464,98,0.144928,44,4
0.111801,118,15,0.159420,0.072464,11,0.137681,73,1
0.134576,30,8,0.152174,0.086957,4,0.144928,8,1
0.120083,115,17,0.144928,0.086957,1,0.144928,3,1
0.118012,119,13,0.166667,0.086957,5,0.144928,7,1
0.115942,94,11,0.166667,0.072464,78,0.137681,50,5
0.109731,54,14,0.137681,0.086957,1,0.144928,8,1
0.113872,73,14,0.137681,0.072464,16,0.115942,40,1
0.097308,158,15,0.137681,0.072464,11,0.123188,54,1
0.113872,84,15,0.130435,0.086957,1,0.144928,7,1
0.138716,57,15,0.152174,0.072464,8,0.152174,21,1
0.140787,48,12,0.144928,0.086957,7,0.144928,6,1
0.126294,34,10,0.144928,0.072464,88,0.137681,25,5
0.109731,58,13,0.152174,0.072464,93,0.152174,33,4
0.113872,74,13,0.159420,0.072464,21,0.144928,23,2
0.113872,79,16,0.144928,0.086957,2,0.144928,9,1
0.097308,74,12,0.166667,0.086957,3,0.144928,9,1
0.130435,65,11,0.130435,0.101449,21,0.115942,67,2
0.128364,105,15,0.115942,0.072464,11,0.130435,27,1
0.140787,33,9,0.137681,0.101449,6,0.137681,33,1
0.124224,101,14,0.137681,0.101449,6,0.137681,88,1
0.113872,87,15,0.123188,0.086957,14,0.115942,65,2
0.151139,8,5,0.137681,0.115942,4,0.137681,8,1
0.113872,144,19,0.137681,0.072464,4,0.152174,44,1
0.122153,87,14,0.144928,0.101449,9,0.137681,72,1
0.122153,67,15,0.159420,0.086957,32,0.123188,51,2
0.124224,94,15,0.137681,0.072464,5,0.144928,30,1
0.149068,22,9,0.130435,0.115942,1,0.137681,10,1
0.134576,42,11,0.123188,0.072464,95,0.123188,38,5
0.122153,53,8,0.108696,0.072464,8,0.115942,35,1
0.146998,29,9,0.144928,0.115942,1,0.137681,8,1
0.146998,33,8,0.130435,0.115942,1,0.137681,8,1
0.118012,52,10,0.137681,0.072464,66,0.123188,56,4
0.134576,49,12,0.181159,0.072464,8,0.173913,29,1
0.111801,142,22,0.115942,0.086957,5,0.108696,48,1
0.113872,75,14,0.159420,0.086957,46,0.137681,46,3
0.146998,25,7,0.144928,0.101449,93,0.144928,15,7
0.132505,127,16,0.123188,0.086957,5,0.130435,92,1
0.124224,119,14,0.130435,0.086957,8,0.130435,119,1
0.146998,29,8,0.137681,0.115942,1,0.137681,7,1
0.118012,72,15,0.159420,0.086957,6,0.144928,24,1
0.118012,112,21,0.159420,0.086957,46,0.130435,86,3
0.126294,123,18,0.137681,0.057971,14,0.152174,60,1
0.132505,59,9,0.173913,0.072464,10,0.166667,58,1
0.146998,34,13,0.130435,0.115942,1,0.137681,9,1
0.128364,48,9,0.123188,0.072464,5,0.173913,28,1
0.138716,37,11,0.159420,0.072464,7,0.159420,37,1
0.146998,23,6,0.152174,0.101449,1,0.152174,9,1
0.134576,49,11,0.108696,0.072464,32,0.144928,19,3
0.128364,64,14,0.115942,0.072464,10,0.108696,43,1
0.134576,55,12,0.086957,0.072464,6,0.108696,37,1
0.134576,65,14,0.144928,0.072464,43,0.115942,48,4
0.128364,73,10,0.137681,0.057971,8,0.144928,53,1
0.136646,42,11,0.130435,0.086957,6,0.144928,34,1
0.142857,67,15,0.159420,0.101449,7,0.152174,8,1
0.124224,140,20,0.101449,0.043478,15,0.108696,99,2
0.138716,62,12,0.166667,0.086957,37,0.144928,10,3
0.134576,58,10,0.137681,0.086957,7,0.152174,25,1
0.140787,52,15,0.152174,0.101449,1,0.152174,9,1
0.138716,32,8,0.152174,0.072464,17,0.152174,40,2
0.128364,43,16,0.130435,0.057971,2,0.130435,43,1
0.134576,60,12,0.159420,0.072464,72,0.144928,44,4
0.128364,208,20,0.144928,0.072464,6,0.144928,42,1
0.138716,59,14,0.137681,0.072464,2,0.152174,21,1
0.144928,31,12,0.137681,0.072464,20,0.159420,9,3
0.142857,52,9,0.152174,0.101449,1,0.152174,8,1
0.140787,68,15,0.144928,0.072464,9,0.144928,68,1
0.124224,146,13,0.144928,0.072464,10,0.144928,102,1
0.144928,25,8,0.152174,0.086957,78,0.144928,28,4
0.142857,18,6,0.152174,0.101449,1,0.152174,7,1
0.142857,35,13,0.152174,0.101449,4,0.152174,6,1
0.140787,49,13,0.152174,0.086957,100,0.152174,27,6
0.142857,45,9,0.152174,0.101449,5,0.152174,8,1
0.146998,22,6,0.152174,0.101449,5,0.152174,12,1
0.138716,49,12,0.130435,0.101449,1,0.152174,7,1
0.140787,46,10,0.152174,0.101449,1,0.152174,6,1
0.130435,79,13,0.144928,0.072464,10,0.159420,29,1
